rq0_id,language,condition,ssim_vs_baseline
dorn_python_027,python,gaussian_sigma_1,0.9316015626541705
dorn_python_027,python,gaussian_sigma_2,0.8148417613789096
dorn_python_027,python,gaussian_sigma_4,0.7459161620958298
dorn_python_028,python,gaussian_sigma_1,0.8848642464359112
dorn_python_028,python,gaussian_sigma_2,0.7012291334289816
dorn_python_028,python,gaussian_sigma_4,0.5858077042443971
dorn_python_029,python,gaussian_sigma_1,0.928964157114558
dorn_python_029,python,gaussian_sigma_2,0.8074335733050765
dorn_python_029,python,gaussian_sigma_4,0.7369092274815423
dorn_python_030,python,gaussian_sigma_1,0.9402907132166606
dorn_python_030,python,gaussian_sigma_2,0.8443309133635671
dorn_python_030,python,gaussian_sigma_4,0.785236529275973
dorn_python_031,python,gaussian_sigma_1,0.9432848250259424
dorn_python_031,python,gaussian_sigma_2,0.8520915449088156
dorn_python_031,python,gaussian_sigma_4,0.7967803764690552
dorn_python_032,python,gaussian_sigma_1,0.9454745205171933
dorn_python_032,python,gaussian_sigma_2,0.8571615625600627
dorn_python_032,python,gaussian_sigma_4,0.8023671065941196
dorn_python_033,python,gaussian_sigma_1,0.8902946708536502
dorn_python_033,python,gaussian_sigma_2,0.7131122988877109
dorn_python_033,python,gaussian_sigma_4,0.6087689484473087
dorn_python_034,python,gaussian_sigma_1,0.9379587496530825
dorn_python_034,python,gaussian_sigma_2,0.8392442982170684
dorn_python_034,python,gaussian_sigma_4,0.7807309163721882
dorn_python_035,python,gaussian_sigma_1,0.9481702045645674
dorn_python_035,python,gaussian_sigma_2,0.8646379619525195
dorn_python_035,python,gaussian_sigma_4,0.8093482719661763
dorn_python_036,python,gaussian_sigma_1,0.9337612327603243
dorn_python_036,python,gaussian_sigma_2,0.8301638865895495
dorn_python_036,python,gaussian_sigma_4,0.7631671099995657
dorn_python_037,python,gaussian_sigma_1,0.898939264390393
dorn_python_037,python,gaussian_sigma_2,0.741957433621752
dorn_python_037,python,gaussian_sigma_4,0.6477537287488895
dorn_python_038,python,gaussian_sigma_1,0.9504852513682257
dorn_python_038,python,gaussian_sigma_2,0.8709539321155874
dorn_python_038,python,gaussian_sigma_4,0.8205426524899909
dorn_python_039,python,gaussian_sigma_1,0.9428253542092424
dorn_python_039,python,gaussian_sigma_2,0.8513264655461295
dorn_python_039,python,gaussian_sigma_4,0.7958001924747572
dorn_python_040,python,gaussian_sigma_1,0.9338743833899487
dorn_python_040,python,gaussian_sigma_2,0.827721238301069
dorn_python_040,python,gaussian_sigma_4,0.7598039495009786
dorn_python_041,python,gaussian_sigma_1,0.9438801385883332
dorn_python_041,python,gaussian_sigma_2,0.8532747005064895
dorn_python_041,python,gaussian_sigma_4,0.8009442535918639
dorn_python_042,python,gaussian_sigma_1,0.9341667578114464
dorn_python_042,python,gaussian_sigma_2,0.8297856161632122
dorn_python_042,python,gaussian_sigma_4,0.7654933458420947
dorn_python_043,python,gaussian_sigma_1,0.881975506108725
dorn_python_043,python,gaussian_sigma_2,0.6924219792505427
dorn_python_043,python,gaussian_sigma_4,0.582710902865137
dorn_python_044,python,gaussian_sigma_1,0.9104446421856244
dorn_python_044,python,gaussian_sigma_2,0.7661029379659395
dorn_python_044,python,gaussian_sigma_4,0.6825012633790949
dorn_python_045,python,gaussian_sigma_1,0.9492379915898188
dorn_python_045,python,gaussian_sigma_2,0.8672484137928853
dorn_python_045,python,gaussian_sigma_4,0.8157048449627768
dorn_python_046,python,gaussian_sigma_1,0.9099542970522148
dorn_python_046,python,gaussian_sigma_2,0.76404691883559
dorn_python_046,python,gaussian_sigma_4,0.675044451200768
dorn_python_047,python,gaussian_sigma_1,0.9608775327784645
dorn_python_047,python,gaussian_sigma_2,0.8987125013108193
dorn_python_047,python,gaussian_sigma_4,0.8571419598558601
dorn_python_048,python,gaussian_sigma_1,0.925493387702561
dorn_python_048,python,gaussian_sigma_2,0.7992446585175136
dorn_python_048,python,gaussian_sigma_4,0.7248664722318638
dorn_python_049,python,gaussian_sigma_1,0.9293504834979268
dorn_python_049,python,gaussian_sigma_2,0.8156118029146399
dorn_python_049,python,gaussian_sigma_4,0.7451228825029698
dorn_python_050,python,gaussian_sigma_1,0.9160077386695408
dorn_python_050,python,gaussian_sigma_2,0.7804704060973074
dorn_python_050,python,gaussian_sigma_4,0.6966061391996123
dorn_python_051,python,gaussian_sigma_1,0.9321424963533561
dorn_python_051,python,gaussian_sigma_2,0.8256809364069491
dorn_python_051,python,gaussian_sigma_4,0.7579057375732484
dorn_python_052,python,gaussian_sigma_1,0.9343228771660202
dorn_python_052,python,gaussian_sigma_2,0.8277625175264918
dorn_python_052,python,gaussian_sigma_4,0.7635178363497143
dorn_python_053,python,gaussian_sigma_1,0.9165591328649105
dorn_python_053,python,gaussian_sigma_2,0.7813674156464234
dorn_python_053,python,gaussian_sigma_4,0.7009426102093643
dorn_python_054,python,gaussian_sigma_1,0.928964157114558
dorn_python_054,python,gaussian_sigma_2,0.8074335733050765
dorn_python_054,python,gaussian_sigma_4,0.7369092274815423
dorn_python_055,python,gaussian_sigma_1,0.9248904356840999
dorn_python_055,python,gaussian_sigma_2,0.8026800735050497
dorn_python_055,python,gaussian_sigma_4,0.7288006121122148
dorn_python_056,python,gaussian_sigma_1,0.9119721887092016
dorn_python_056,python,gaussian_sigma_2,0.772722391175904
dorn_python_056,python,gaussian_sigma_4,0.6850164835511924
dorn_python_057,python,gaussian_sigma_1,0.9559731065663195
dorn_python_057,python,gaussian_sigma_2,0.8847497918234218
dorn_python_057,python,gaussian_sigma_4,0.8384575361912489
dorn_python_058,python,gaussian_sigma_1,0.9202393021337251
dorn_python_058,python,gaussian_sigma_2,0.7901126962821415
dorn_python_058,python,gaussian_sigma_4,0.708767289155987
dorn_python_059,python,gaussian_sigma_1,0.9111873907032321
dorn_python_059,python,gaussian_sigma_2,0.7725283914625493
dorn_python_059,python,gaussian_sigma_4,0.6853173251572163
dorn_python_060,python,gaussian_sigma_1,0.9341720395485887
dorn_python_060,python,gaussian_sigma_2,0.8271793853156385
dorn_python_060,python,gaussian_sigma_4,0.7607981409232432
dorn_python_061,python,gaussian_sigma_1,0.9350856656801718
dorn_python_061,python,gaussian_sigma_2,0.8353579291664129
dorn_python_061,python,gaussian_sigma_4,0.7728517088343584
dorn_python_062,python,gaussian_sigma_1,0.9088001397900619
dorn_python_062,python,gaussian_sigma_2,0.7652479839721541
dorn_python_062,python,gaussian_sigma_4,0.6725026791362682
dorn_python_063,python,gaussian_sigma_1,0.9349723210187141
dorn_python_063,python,gaussian_sigma_2,0.8296268468873317
dorn_python_063,python,gaussian_sigma_4,0.7670925664831915
dorn_python_064,python,gaussian_sigma_1,0.9275343369440359
dorn_python_064,python,gaussian_sigma_2,0.8133043595670836
dorn_python_064,python,gaussian_sigma_4,0.7435790039532538
dorn_python_065,python,gaussian_sigma_1,0.9099232566555674
dorn_python_065,python,gaussian_sigma_2,0.7652344043118089
dorn_python_065,python,gaussian_sigma_4,0.6790238293950613
dorn_python_066,python,gaussian_sigma_1,0.934044654537924
dorn_python_066,python,gaussian_sigma_2,0.8266575049676211
dorn_python_066,python,gaussian_sigma_4,0.7640668164119336
dorn_python_067,python,gaussian_sigma_1,0.956321834850538
dorn_python_067,python,gaussian_sigma_2,0.8862931131699695
dorn_python_067,python,gaussian_sigma_4,0.8414111872972078
dorn_python_068,python,gaussian_sigma_1,0.9123141031733212
dorn_python_068,python,gaussian_sigma_2,0.7683565878563471
dorn_python_068,python,gaussian_sigma_4,0.6835700339490577
dorn_python_069,python,gaussian_sigma_1,0.9356876550318861
dorn_python_069,python,gaussian_sigma_2,0.8292791921349313
dorn_python_069,python,gaussian_sigma_4,0.7634714179479599
dorn_python_070,python,gaussian_sigma_1,0.9604005531747757
dorn_python_070,python,gaussian_sigma_2,0.8946757423504653
dorn_python_070,python,gaussian_sigma_4,0.8545501547391031
dorn_python_071,python,gaussian_sigma_1,0.932571216376699
dorn_python_071,python,gaussian_sigma_2,0.8255408325718294
dorn_python_071,python,gaussian_sigma_4,0.7609224876446864
dorn_python_072,python,gaussian_sigma_1,0.9141438729688239
dorn_python_072,python,gaussian_sigma_2,0.7781484560455351
dorn_python_072,python,gaussian_sigma_4,0.6924296766347546
dorn_python_073,python,gaussian_sigma_1,0.9650658630645403
dorn_python_073,python,gaussian_sigma_2,0.9072344224915022
dorn_python_073,python,gaussian_sigma_4,0.869848374364454
dorn_python_074,python,gaussian_sigma_1,0.9366606075377195
dorn_python_074,python,gaussian_sigma_2,0.8315404328527279
dorn_python_074,python,gaussian_sigma_4,0.7643186530033775
dorn_python_075,python,gaussian_sigma_1,0.9505096154676331
dorn_python_075,python,gaussian_sigma_2,0.8662357357335786
dorn_python_075,python,gaussian_sigma_4,0.815275459215817
dorn_python_076,python,gaussian_sigma_1,0.9399975575884273
dorn_python_076,python,gaussian_sigma_2,0.8458513565833551
dorn_python_076,python,gaussian_sigma_4,0.7865830782162705
dorn_python_077,python,gaussian_sigma_1,0.9312113136461427
dorn_python_077,python,gaussian_sigma_2,0.8208152118398889
dorn_python_077,python,gaussian_sigma_4,0.7531046626735135
dorn_python_078,python,gaussian_sigma_1,0.9226383094485454
dorn_python_078,python,gaussian_sigma_2,0.7924571773176505
dorn_python_078,python,gaussian_sigma_4,0.7143628312550795
dorn_python_079,python,gaussian_sigma_1,0.9231441550316472
dorn_python_079,python,gaussian_sigma_2,0.7997790830536942
dorn_python_079,python,gaussian_sigma_4,0.7254482670885761
dorn_python_080,python,gaussian_sigma_1,0.9297650678948388
dorn_python_080,python,gaussian_sigma_2,0.8169875971271156
dorn_python_080,python,gaussian_sigma_4,0.7485166139448948
dorn_python_081,python,gaussian_sigma_1,0.8849002459282739
dorn_python_081,python,gaussian_sigma_2,0.6991324028257272
dorn_python_081,python,gaussian_sigma_4,0.5896617273581793
dorn_python_082,python,gaussian_sigma_1,0.9296784814484674
dorn_python_082,python,gaussian_sigma_2,0.8143172981773986
dorn_python_082,python,gaussian_sigma_4,0.7517960375451042
dorn_python_083,python,gaussian_sigma_1,0.8931266456827701
dorn_python_083,python,gaussian_sigma_2,0.7248987063180815
dorn_python_083,python,gaussian_sigma_4,0.6286621229956034
dorn_python_084,python,gaussian_sigma_1,0.9019971546176143
dorn_python_084,python,gaussian_sigma_2,0.742771982452795
dorn_python_084,python,gaussian_sigma_4,0.6461925025325304
dorn_python_085,python,gaussian_sigma_1,0.8658341713831708
dorn_python_085,python,gaussian_sigma_2,0.6506971698322693
dorn_python_085,python,gaussian_sigma_4,0.529926123246363
dorn_python_086,python,gaussian_sigma_1,0.946745833643702
dorn_python_086,python,gaussian_sigma_2,0.8597847232125391
dorn_python_086,python,gaussian_sigma_4,0.8030591493899091
dorn_python_087,python,gaussian_sigma_1,0.9435423796830551
dorn_python_087,python,gaussian_sigma_2,0.8534063318274066
dorn_python_087,python,gaussian_sigma_4,0.7971237229157615
dorn_python_088,python,gaussian_sigma_1,0.9432513628801346
dorn_python_088,python,gaussian_sigma_2,0.850603325102422
dorn_python_088,python,gaussian_sigma_4,0.7968616092302
dorn_python_089,python,gaussian_sigma_1,0.9131553342583111
dorn_python_089,python,gaussian_sigma_2,0.7714971688146575
dorn_python_089,python,gaussian_sigma_4,0.6868308816460736
dorn_python_090,python,gaussian_sigma_1,0.9247287796972251
dorn_python_090,python,gaussian_sigma_2,0.804010710948643
dorn_python_090,python,gaussian_sigma_4,0.7297144291304266
dorn_python_091,python,gaussian_sigma_1,0.9295016709920977
dorn_python_091,python,gaussian_sigma_2,0.8138471737048311
dorn_python_091,python,gaussian_sigma_4,0.7455561109637263
dorn_python_092,python,gaussian_sigma_1,0.954177210968043
dorn_python_092,python,gaussian_sigma_2,0.88049570046219
dorn_python_092,python,gaussian_sigma_4,0.8332355191849318
dorn_python_093,python,gaussian_sigma_1,0.9420014082258814
dorn_python_093,python,gaussian_sigma_2,0.8482197608416567
dorn_python_093,python,gaussian_sigma_4,0.7923374335357437
dorn_python_094,python,gaussian_sigma_1,0.8968450958358947
dorn_python_094,python,gaussian_sigma_2,0.7312328269506407
dorn_python_094,python,gaussian_sigma_4,0.6391732064087686
dorn_python_095,python,gaussian_sigma_1,0.9128162457119989
dorn_python_095,python,gaussian_sigma_2,0.7731193343667412
dorn_python_095,python,gaussian_sigma_4,0.6837831544017616
dorn_python_096,python,gaussian_sigma_1,0.9095247488880381
dorn_python_096,python,gaussian_sigma_2,0.7627631692775019
dorn_python_096,python,gaussian_sigma_4,0.6758922550774114
dorn_python_097,python,gaussian_sigma_1,0.9349723210187141
dorn_python_097,python,gaussian_sigma_2,0.8296268468873317
dorn_python_097,python,gaussian_sigma_4,0.7670925664831915
dorn_python_098,python,gaussian_sigma_1,0.9394354542142264
dorn_python_098,python,gaussian_sigma_2,0.8429939736681691
dorn_python_098,python,gaussian_sigma_4,0.7830176617355616
dorn_python_099,python,gaussian_sigma_1,0.9358248058882613
dorn_python_099,python,gaussian_sigma_2,0.8353383152988498
dorn_python_099,python,gaussian_sigma_4,0.7736138505282216
dorn_python_100,python,gaussian_sigma_1,0.9253149292419957
dorn_python_100,python,gaussian_sigma_2,0.8032977784532817
dorn_python_100,python,gaussian_sigma_4,0.7255510499559369
dorn_python_101,python,gaussian_sigma_1,0.932653895516904
dorn_python_101,python,gaussian_sigma_2,0.8229049674814828
dorn_python_101,python,gaussian_sigma_4,0.7532390244537833
dorn_python_102,python,gaussian_sigma_1,0.9342822845425544
dorn_python_102,python,gaussian_sigma_2,0.8266172701936468
dorn_python_102,python,gaussian_sigma_4,0.7609068581954265
dorn_python_103,python,gaussian_sigma_1,0.9249995104637674
dorn_python_103,python,gaussian_sigma_2,0.8046729337796249
dorn_python_103,python,gaussian_sigma_4,0.7317991903881117
dorn_python_104,python,gaussian_sigma_1,0.8679888682238248
dorn_python_104,python,gaussian_sigma_2,0.6506113151609342
dorn_python_104,python,gaussian_sigma_4,0.5227313875569773
dorn_python_105,python,gaussian_sigma_1,0.9380003726344907
dorn_python_105,python,gaussian_sigma_2,0.8369920669900951
dorn_python_105,python,gaussian_sigma_4,0.7700506892242914
dorn_python_106,python,gaussian_sigma_1,0.9076948339729095
dorn_python_106,python,gaussian_sigma_2,0.7580133809393533
dorn_python_106,python,gaussian_sigma_4,0.6662926702291685
dorn_python_107,python,gaussian_sigma_1,0.9125032431582225
dorn_python_107,python,gaussian_sigma_2,0.7671195061716339
dorn_python_107,python,gaussian_sigma_4,0.6807891807100367
dorn_python_108,python,gaussian_sigma_1,0.9349723210187141
dorn_python_108,python,gaussian_sigma_2,0.8296268468873317
dorn_python_108,python,gaussian_sigma_4,0.7670925664831915
dorn_python_109,python,gaussian_sigma_1,0.900989988923386
dorn_python_109,python,gaussian_sigma_2,0.7377071822438467
dorn_python_109,python,gaussian_sigma_4,0.6434711844849771
dorn_python_110,python,gaussian_sigma_1,0.9471402025612262
dorn_python_110,python,gaussian_sigma_2,0.8612256096242983
dorn_python_110,python,gaussian_sigma_4,0.807949979561493
dorn_python_111,python,gaussian_sigma_1,0.9110120222707391
dorn_python_111,python,gaussian_sigma_2,0.7684036850572881
dorn_python_111,python,gaussian_sigma_4,0.6778635121721545
dorn_python_112,python,gaussian_sigma_1,0.9250921761853386
dorn_python_112,python,gaussian_sigma_2,0.8041540307753506
dorn_python_112,python,gaussian_sigma_4,0.7322300640314793
dorn_python_113,python,gaussian_sigma_1,0.908488144440135
dorn_python_113,python,gaussian_sigma_2,0.7602891546862959
dorn_python_113,python,gaussian_sigma_4,0.6724879305490149
dorn_python_114,python,gaussian_sigma_1,0.9318544229202134
dorn_python_114,python,gaussian_sigma_2,0.8238258759271228
dorn_python_114,python,gaussian_sigma_4,0.7527351760277966
dorn_python_115,python,gaussian_sigma_1,0.9341988628837233
dorn_python_115,python,gaussian_sigma_2,0.8282941073212697
dorn_python_115,python,gaussian_sigma_4,0.7598943289021199
dorn_python_116,python,gaussian_sigma_1,0.9165680433789736
dorn_python_116,python,gaussian_sigma_2,0.7815976236262655
dorn_python_116,python,gaussian_sigma_4,0.7001977598559169
dorn_python_117,python,gaussian_sigma_1,0.927831903061063
dorn_python_117,python,gaussian_sigma_2,0.8139823492667085
dorn_python_117,python,gaussian_sigma_4,0.7453646988597701
dorn_python_118,python,gaussian_sigma_1,0.9269992968054689
dorn_python_118,python,gaussian_sigma_2,0.8076255288528574
dorn_python_118,python,gaussian_sigma_4,0.7386997628296107
