experiment,model,language,difficulty_rank,condition,n_pairs,n_valid,n_correct,valid_rate,valid_accuracy,effective_accuracy,strict_swap_error,parse_failure_rate,effective_ci_low,effective_ci_high,valid_accuracy_ci_low,valid_accuracy_ci_high,spearman_valid_only,spearman_p,debiased_accuracy,debiased_tie_rate,median_abs_b,median_abs_c
grid,Qwen/Qwen2.5-VL-7B-Instruct,python,near,mono_light__fs20__wrap60__lnon,334,125,81,0.37425149700598803,0.648,0.24251497005988024,0.625748502994012,0.0,0.19964571000455222,0.29123974674074554,0.5610025545352819,0.7261720889270535,0.24075189201636585,0.006839757215239172,0.5778443113772455,0.011976047904191617,0.9375,0.5625
grid,Qwen/Qwen2.5-VL-7B-Instruct,python,near,mono_light__fs20__wrap80__lnon,334,125,88,0.37425149700598803,0.704,0.2634730538922156,0.625748502994012,0.0,0.21911195635217237,0.3132130562394384,0.6188604280962418,0.776974891270761,0.33434055221425957,0.000138543929434934,0.6227544910179641,0.020958083832335328,0.875,0.5625
grid,Qwen/Qwen2.5-VL-7B-Instruct,python,near,mono_light__fs24__wrap60__lnon,334,111,69,0.3323353293413174,0.6216216216216216,0.20658682634730538,0.6676646706586826,0.0,0.1666233338066232,0.2532228843449952,0.5287598467882427,0.7063468845025537,0.1736664001840186,0.0683254184209275,0.5598802395209581,0.029940119760479042,1.0,0.5625
grid,Qwen/Qwen2.5-VL-7B-Instruct,python,near,mono_light__fs24__wrap80__lnon,334,142,88,0.4251497005988024,0.6197183098591549,0.2634730538922156,0.5748502994011976,0.0,0.21911195635217237,0.3132130562394384,0.5377143281938143,0.695415539505888,0.15972599720909914,0.05759857723749805,0.5838323353293413,0.029940119760479042,0.75,0.5625
grid,Qwen/Qwen2.5-VL-7B-Instruct,python,near,monokai_dark__fs20__wrap60__lnon,334,136,82,0.40718562874251496,0.6029411764705882,0.24550898203592814,0.592814371257485,0.0,0.20241793540438532,0.2943874578903857,0.5189689089302262,0.6812578352422715,0.13852425777418803,0.10776745842791136,0.5718562874251497,0.02694610778443114,0.875,0.5625
grid,Qwen/Qwen2.5-VL-7B-Instruct,python,near,monokai_dark__fs20__wrap80__lnon,334,116,75,0.3473053892215569,0.646551724137931,0.2245508982035928,0.652694610778443,0.0,0.18307634552234556,0.27228949192611257,0.5561379986313376,0.7275701632566994,0.18941507549492578,0.041705814154161434,0.6137724550898204,0.03592814371257485,0.8125,0.5625
grid,Qwen/Qwen2.5-VL-7B-Instruct,python,near,monokai_dark__fs24__wrap60__lnon,334,121,76,0.36227544910179643,0.628099173553719,0.2275449101796407,0.6377245508982036,0.0,0.1858300878530412,0.2754556861448902,0.5392853166249622,0.7090296285289898,0.13144654091438485,0.15067621834083242,0.5898203592814372,0.020958083832335328,0.9375,0.5625
grid,Qwen/Qwen2.5-VL-7B-Instruct,python,near,monokai_dark__fs24__wrap80__lnon,334,174,112,0.5209580838323353,0.6436781609195402,0.33532934131736525,0.47904191616766467,0.0,0.2868249146489196,0.38757857513004984,0.5701201102760314,0.7110291803987134,0.2323177500860901,0.002037504146192258,0.6167664670658682,0.029940119760479042,0.625,0.5625
perturbation,OpenGVLab/InternVL3-8B,cuda,far,baseline,333,116,65,0.3483483483483483,0.5603448275862069,0.19519519519519518,0.6516516516516517,0.0,0.15620202514494008,0.24114056827952313,0.46952494938469,0.6472960584515604,0.10085427225930689,0.2813821922431172,0.5855855855855856,0.02702702702702703,0.9375,0.6875
perturbation,OpenGVLab/InternVL3-8B,cuda,far,gaussian_sigma_1,333,128,77,0.3843843843843844,0.6015625,0.23123123123123124,0.6156156156156156,0.0,0.1891668737853518,0.27942585637710593,0.5149824068759288,0.6822241488810148,0.13422022831176098,0.13092214641009703,0.6396396396396397,0.03003003003003003,0.8125,0.6875
perturbation,OpenGVLab/InternVL3-8B,cuda,far,gaussian_sigma_2,333,160,92,0.4804804804804805,0.575,0.27627627627627627,0.5195195195195195,0.0,0.23100737203843238,0.32664802904651846,0.49752656892273883,0.6489565018015353,0.1276599591709828,0.10767910182298693,0.6186186186186187,0.042042042042042045,0.75,0.6875
perturbation,OpenGVLab/InternVL3-8B,cuda,far,gaussian_sigma_4,333,214,142,0.6426426426426426,0.6635514018691588,0.4264264264264264,0.3573573573573574,0.0,0.3744444702587027,0.480086500567892,0.5978567268449588,0.7234778821819536,0.2990327904048892,8.542167632692408e-06,0.5975975975975976,0.015015015015015015,0.6875,1.0625
perturbation,OpenGVLab/InternVL3-8B,cuda,far,no_blank_lines,333,135,64,0.40540540540540543,0.4740740740740741,0.1921921921921922,0.5945945945945945,0.0,0.15347816460490504,0.23792691742472533,0.3917317414942433,0.5578510412029617,-0.058975681517081976,0.49684943855298525,0.5675675675675675,0.02702702702702703,0.8125,0.625
perturbation,OpenGVLab/InternVL3-8B,cuda,far,no_indent,333,137,71,0.4114114114114114,0.5182481751824818,0.2132132132132132,0.5885885885885886,0.0,0.17262251315718408,0.2603451486362764,0.43522815818198896,0.6002727521455983,-0.016711769070429018,0.8463109467391264,0.5795795795795796,0.021021021021021023,0.875,0.6875
perturbation,OpenGVLab/InternVL3-8B,cuda,middle,baseline,333,106,52,0.3183183183183183,0.49056603773584906,0.15615615615615616,0.6816816816816818,0.0,0.12111410037954551,0.19904084491209034,0.39740700785165506,0.5843849309893538,-0.06462267142032105,0.510454115436529,0.5555555555555556,0.04504504504504504,0.875,0.5625
perturbation,OpenGVLab/InternVL3-8B,cuda,middle,gaussian_sigma_1,333,108,62,0.32432432432432434,0.5740740740740741,0.18618618618618618,0.6756756756756757,0.0,0.14804206467975872,0.23148799456020586,0.4798518547874811,0.6632077956204363,0.08885912006184322,0.3604455827144409,0.5765765765765766,0.04804804804804805,0.8125,0.5
perturbation,OpenGVLab/InternVL3-8B,cuda,middle,gaussian_sigma_2,333,126,68,0.3783783783783784,0.5396825396825397,0.2042042042042042,0.6216216216216216,0.0,0.164396061310877,0.25075906629808487,0.45276918332225385,0.6242478194966192,0.045492743622882754,0.6129777516113731,0.6036036036036037,0.018018018018018018,0.625,0.5
perturbation,OpenGVLab/InternVL3-8B,cuda,middle,gaussian_sigma_4,333,220,137,0.6606606606606606,0.6227272727272727,0.4114114114114114,0.33933933933933935,0.0,0.3598611872047077,0.4649822266477226,0.5570889798419725,0.6841531934555851,0.24391458307518576,0.0002596493762426519,0.5825825825825826,0.018018018018018018,0.5625,0.875
perturbation,OpenGVLab/InternVL3-8B,cuda,middle,no_blank_lines,333,128,68,0.3843843843843844,0.53125,0.2042042042042042,0.6156156156156156,0.0,0.164396061310877,0.25075906629808487,0.44515370795994524,0.6155252322729605,0.07018055883094809,0.43117377427325065,0.5405405405405406,0.04504504504504504,0.75,0.5
perturbation,OpenGVLab/InternVL3-8B,cuda,middle,no_indent,333,124,67,0.37237237237237236,0.5403225806451613,0.2012012012012012,0.6276276276276276,0.0,0.16166103605011103,0.2475565801640179,0.4527120682749134,0.6255098175847092,0.04145521755535561,0.6475652754133464,0.5615615615615616,0.036036036036036036,0.8125,0.625
perturbation,OpenGVLab/InternVL3-8B,cuda,near,baseline,334,84,46,0.25149700598802394,0.5476190476190477,0.1377245508982036,0.7485029940119761,0.0,0.10486680895488887,0.178820868558844,0.44143037013820663,0.6496427985842067,0.06970525866155973,0.5286594326280251,0.5059880239520959,0.03293413173652695,0.875,0.5
perturbation,OpenGVLab/InternVL3-8B,cuda,near,gaussian_sigma_1,334,87,51,0.26047904191616766,0.5862068965517241,0.15269461077844312,0.7395209580838323,0.0,0.11808578677728235,0.19520157348381698,0.4812159672619939,0.6839068763683301,0.2594831510977133,0.015223501203723724,0.5209580838323353,0.05389221556886228,0.78125,0.4375
perturbation,OpenGVLab/InternVL3-8B,cuda,near,gaussian_sigma_2,334,125,66,0.37425149700598803,0.528,0.19760479041916168,0.625748502994012,0.0,0.1584437690712128,0.24364263943198575,0.4409609341541313,0.6133694037982024,0.12394264070472168,0.1684765079980032,0.5149700598802395,0.05688622754491018,0.625,0.4375
perturbation,OpenGVLab/InternVL3-8B,cuda,near,gaussian_sigma_4,334,204,118,0.6107784431137725,0.5784313725490197,0.3532934131736527,0.3892215568862275,0.0,0.3039644523730919,0.40595865670271736,0.5098321762732071,0.644131331207784,0.20093478766199213,0.003954892338588679,0.5538922155688623,0.020958083832335328,0.5625,0.6875
perturbation,OpenGVLab/InternVL3-8B,cuda,near,no_blank_lines,334,94,54,0.281437125748503,0.574468085106383,0.16167664670658682,0.718562874251497,0.0,0.12607819301423967,0.2049689768952795,0.4735323762443877,0.6695562506909143,0.14638767876945405,0.15916418333793916,0.5299401197604791,0.0658682634730539,0.75,0.4375
perturbation,OpenGVLab/InternVL3-8B,cuda,near,no_indent,334,102,46,0.30538922155688625,0.45098039215686275,0.1377245508982036,0.6946107784431137,0.0,0.10486680895488887,0.178820868558844,0.35794619944555045,0.5475728654707694,0.005336835446456332,0.9575442852857025,0.5179640718562875,0.02694610778443114,0.8125,0.5
perturbation,OpenGVLab/InternVL3-8B,java,far,baseline,333,212,97,0.6366366366366366,0.45754716981132076,0.2912912912912913,0.3633633633633634,0.0,0.24509177571209065,0.34225118234702456,0.39183548820775427,0.5247699679527643,-0.08827400348627011,0.20047815508570196,0.47147147147147145,0.03303303303303303,0.5,0.75
perturbation,OpenGVLab/InternVL3-8B,java,far,gaussian_sigma_1,333,223,109,0.6696696696696697,0.48878923766816146,0.32732732732732733,0.3303303303303303,0.0,0.27914741455469627,0.37944568024241354,0.42392875207975733,0.5540294217655617,-0.055578014088242866,0.40884318362062416,0.4864864864864865,0.012012012012012012,0.4375,0.6875
perturbation,OpenGVLab/InternVL3-8B,java,far,gaussian_sigma_2,333,249,130,0.7477477477477478,0.5220883534136547,0.39039039039039036,0.25225225225225223,0.0,0.3395286542341588,0.44375217985444126,0.4601817615633996,0.5833237618238896,0.01899830977497162,0.7654690529710688,0.4624624624624625,0.02702702702702703,0.3125,0.6875
perturbation,OpenGVLab/InternVL3-8B,java,far,gaussian_sigma_4,333,205,108,0.6156156156156156,0.526829268292683,0.32432432432432434,0.3843843843843844,0.0,0.27629638569955234,0.3763591977027246,0.45861916628441224,0.5940523677209325,0.0680227012023259,0.3324930554274465,0.5405405405405406,0.03003003003003003,0.6875,0.8125
perturbation,OpenGVLab/InternVL3-8B,java,far,no_blank_lines,333,224,106,0.6726726726726727,0.4732142857142857,0.3183183183183183,0.3273273273273273,0.0,0.27060128876999096,0.3701792718426202,0.40883408548921124,0.5384977124104691,-0.062399186841428124,0.35258506897313574,0.45045045045045046,0.03303303303303303,0.5,0.6875
perturbation,OpenGVLab/InternVL3-8B,java,far,no_indent,333,234,99,0.7027027027027027,0.4230769230769231,0.2972972972972973,0.29729729729729726,0.0,0.25074340262976375,0.34847457821901734,0.3615195800964547,0.4871190879536771,-0.20188008594670542,0.0019114753229264993,0.42342342342342343,0.03003003003003003,0.4375,0.875
perturbation,OpenGVLab/InternVL3-8B,java,middle,baseline,333,202,93,0.6066066066066066,0.4603960396039604,0.27927927927927926,0.3933933933933934,0.0,0.23381905263147826,0.3297738598483055,0.39304086205983224,0.5292294128805655,-0.0317698415029085,0.6535431264847343,0.5135135135135135,0.009009009009009009,0.5,0.6875
perturbation,OpenGVLab/InternVL3-8B,java,middle,gaussian_sigma_1,333,205,101,0.6156156156156156,0.4926829268292683,0.3033033033033033,0.3843843843843844,0.0,0.2564049675376505,0.35468803610079624,0.42501214921330754,0.560622886967053,-0.013848179402843828,0.8437705679499744,0.5135135135135135,0.036036036036036036,0.4375,0.625
perturbation,OpenGVLab/InternVL3-8B,java,middle,gaussian_sigma_2,333,243,122,0.7297297297297297,0.5020576131687243,0.3663663663663664,0.2702702702702703,0.0,0.3164146253060274,0.41936611762390985,0.4396513292610333,0.5643998540562977,-0.036576285662719345,0.5704303250811323,0.48348348348348347,0.042042042042042045,0.3125,0.625
perturbation,OpenGVLab/InternVL3-8B,java,middle,gaussian_sigma_4,333,209,113,0.6276276276276276,0.5406698564593302,0.33933933933933935,0.3723723723723724,0.0,0.2905743583944759,0.3917687819819654,0.4729821210154225,0.6068895360113294,0.05308173792191614,0.44526674600174115,0.4984984984984985,0.03003003003003003,0.5625,0.6875
perturbation,OpenGVLab/InternVL3-8B,java,middle,no_blank_lines,333,215,100,0.6456456456456456,0.46511627906976744,0.3003003003003003,0.35435435435435436,0.0,0.25357295346930947,0.3515825387743044,0.3996421689219597,0.5318150600654866,-0.04510169142617711,0.510666499669949,0.4894894894894895,0.03903903903903904,0.4375,0.6875
perturbation,OpenGVLab/InternVL3-8B,java,middle,no_indent,333,219,104,0.6576576576576577,0.4748858447488584,0.3123123123123123,0.3423423423423423,0.0,0.2649155869685906,0.36398995085435487,0.4097524213798223,0.5408851302758999,0.008065956994536216,0.9055256430838811,0.5195195195195195,0.018018018018018018,0.4375,0.75
perturbation,OpenGVLab/InternVL3-8B,java,near,baseline,334,219,103,0.655688622754491,0.4703196347031963,0.3083832335329341,0.344311377245509,0.0,0.2612679922208782,0.35985606861283176,0.4052972584345087,0.5363653026131631,-0.09652443589060015,0.1545672904903412,0.437125748502994,0.02694610778443114,0.5625,0.875
perturbation,OpenGVLab/InternVL3-8B,java,near,gaussian_sigma_1,334,231,108,0.6916167664670658,0.4675324675324675,0.32335329341317365,0.3083832335329342,0.0,0.2754431910056304,0.375280552575446,0.4042477633083824,0.5318793580469111,-0.07874592970756807,0.23318512754734755,0.46706586826347307,0.005988023952095809,0.4375,0.875
perturbation,OpenGVLab/InternVL3-8B,java,near,gaussian_sigma_2,334,241,119,0.7215568862275449,0.49377593360995853,0.3562874251497006,0.2784431137724551,0.0,0.30682867642526096,0.4090143692000215,0.4312493429866201,0.5564978301659587,-0.023156322031354565,0.7205964583130547,0.46706586826347307,0.02694610778443114,0.3125,0.75
perturbation,OpenGVLab/InternVL3-8B,java,near,gaussian_sigma_4,334,206,93,0.6167664670658682,0.45145631067961167,0.27844311377245506,0.38323353293413176,0.0,0.23309960661746768,0.32882508872150945,0.38500797827613664,0.5196819714011115,-0.09088531226692936,0.193874420734766,0.44011976047904194,0.02694610778443114,0.625,0.875
perturbation,OpenGVLab/InternVL3-8B,java,near,no_blank_lines,334,229,109,0.6856287425149701,0.4759825327510917,0.3263473053892216,0.3143712574850299,0.0,0.27828520768880166,0.3783584724417481,0.4122290800070502,0.5405284741857757,-0.08768803447914676,0.18608569590528293,0.45808383233532934,0.029940119760479042,0.4375,0.875
perturbation,OpenGVLab/InternVL3-8B,java,near,no_indent,334,248,117,0.7425149700598802,0.4717741935483871,0.3502994011976048,0.2574850299401198,0.0,0.3011023881368655,0.4029007843894704,0.41054921538453437,0.5338602552977028,-0.05824449110199555,0.361044345722171,0.44610778443113774,0.014970059880239521,0.5,0.9375
perturbation,OpenGVLab/InternVL3-8B,python,far,baseline,333,166,74,0.4984984984984985,0.4457831325301205,0.2222222222222222,0.5015015015015015,0.0,0.18087989538115862,0.2699003005968005,0.3722464688098768,0.5217723407023338,-0.08183956567022654,0.2945368438199865,0.5105105105105106,0.02702702702702703,0.75,0.6875
perturbation,OpenGVLab/InternVL3-8B,python,far,gaussian_sigma_1,333,177,91,0.5315315315315315,0.5141242937853108,0.2732732732732733,0.46846846846846846,0.0,0.228198342292244,0.32351954739787403,0.4409793170146304,0.5866692102235708,0.07076816374132289,0.3492667131702439,0.5015015015015015,0.021021021021021023,0.5625,0.6875
perturbation,OpenGVLab/InternVL3-8B,python,far,gaussian_sigma_2,333,200,103,0.6006006006006006,0.515,0.30930930930930933,0.3993993993993994,0.0,0.26207630392177106,0.3608917225063415,0.44610849192745716,0.5833261482812249,0.04504289340357698,0.5265171893921108,0.5225225225225225,0.02702702702702703,0.4375,0.625
perturbation,OpenGVLab/InternVL3-8B,python,far,gaussian_sigma_4,333,208,154,0.6246246246246246,0.7403846153846154,0.4624624624624625,0.37537537537537535,0.0,0.4096439392582518,0.5161371683063374,0.6768261975402383,0.7952249323787715,0.49918613604701134,1.659290251425184e-14,0.6546546546546547,0.012012012012012012,0.625,0.9375
perturbation,OpenGVLab/InternVL3-8B,python,far,no_blank_lines,333,189,100,0.5675675675675675,0.5291005291005291,0.3003003003003003,0.43243243243243246,0.0,0.25357295346930947,0.3515825387743044,0.4580684386634122,0.5989732372670105,0.08148524469961352,0.26499615523130143,0.5195195195195195,0.036036036036036036,0.5,0.625
perturbation,OpenGVLab/InternVL3-8B,python,far,no_indent,333,185,94,0.5555555555555556,0.5081081081081081,0.2822822822822823,0.4444444444444444,0.0,0.23663335811878725,0.33289706575582945,0.4366392398653691,0.5792471021420209,0.03531802795592496,0.6331697753399442,0.5375375375375375,0.009009009009009009,0.75,0.8125
perturbation,OpenGVLab/InternVL3-8B,python,middle,baseline,333,151,73,0.45345345345345345,0.48344370860927155,0.21921921921921922,0.5465465465465466,0.0,0.17812408316819128,0.266718601414935,0.4051422333793694,0.5625666732785694,0.024341014777115134,0.766721651689276,0.4984984984984985,0.04504504504504504,0.9375,0.75
perturbation,OpenGVLab/InternVL3-8B,python,middle,gaussian_sigma_1,333,164,80,0.4924924924924925,0.4878048780487805,0.24024024024024024,0.5075075075075075,0.0,0.19748224570140688,0.2889230186455495,0.4124630280108287,0.5637049579676938,0.04282315206319319,0.5861255567929077,0.4924924924924925,0.021021021021021023,0.6875,0.625
perturbation,OpenGVLab/InternVL3-8B,python,middle,gaussian_sigma_2,333,210,114,0.6306306306306306,0.5428571428571428,0.34234234234234234,0.36936936936936937,0.0,0.2934367258067405,0.39484392596453366,0.47531442949248526,0.6088600804424332,0.15062838909100645,0.029091072570600403,0.5195195195195195,0.03003003003003003,0.4375,0.625
perturbation,OpenGVLab/InternVL3-8B,python,middle,gaussian_sigma_4,333,197,110,0.5915915915915916,0.5583756345177665,0.3303303303303303,0.4084084084084084,0.0,0.28200074182543755,0.38252986436650505,0.48857304466051565,0.625945143641103,0.10230544459436136,0.1525610421636446,0.5195195195195195,0.021021021021021023,0.5625,0.75
perturbation,OpenGVLab/InternVL3-8B,python,middle,no_blank_lines,333,183,93,0.5495495495495496,0.5081967213114754,0.27927927927927926,0.4504504504504504,0.0,0.23381905263147826,0.3297738598483055,0.43634385437363493,0.5797125392069731,0.10711208638915966,0.14896073830755868,0.5315315315315315,0.018018018018018018,0.625,0.6875
perturbation,OpenGVLab/InternVL3-8B,python,middle,no_indent,333,170,86,0.5105105105105106,0.5058823529411764,0.25825825825825827,0.48948948948948945,0.0,0.21419392153787406,0.3078364111780796,0.4314312857517614,0.5800734497329015,0.046419340701828564,0.5477780943838667,0.5315315315315315,0.018018018018018018,0.8125,0.8125
perturbation,OpenGVLab/InternVL3-8B,python,near,baseline,334,140,64,0.41916167664670656,0.45714285714285713,0.19161676646706588,0.5808383233532934,0.0,0.15300915580187477,0.2372373796023772,0.3768699173117245,0.5397048998627966,-0.048094107565015656,0.5725622397934746,0.47305389221556887,0.03293413173652695,0.8125,0.625
perturbation,OpenGVLab/InternVL3-8B,python,near,gaussian_sigma_1,334,157,71,0.47005988023952094,0.45222929936305734,0.2125748502994012,0.5299401197604791,0.0,0.17209411844544914,0.2595919728051158,0.376443796061413,0.5302966668143809,-0.07954728635864852,0.3220128125320338,0.47604790419161674,0.03592814371257485,0.5625,0.5625
perturbation,OpenGVLab/InternVL3-8B,python,near,gaussian_sigma_2,334,179,87,0.5359281437125748,0.4860335195530726,0.26047904191616766,0.4640718562874252,0.0,0.21632256261428776,0.3100825134278497,0.4138808834972807,0.5587730209713807,0.002599705600010254,0.9724480808785787,0.48502994011976047,0.04491017964071856,0.375,0.4375
perturbation,OpenGVLab/InternVL3-8B,python,near,gaussian_sigma_4,334,197,100,0.5898203592814372,0.5076142131979695,0.2994011976047904,0.41017964071856283,0.0,0.25279142842781743,0.3505728227574727,0.43832656571735307,0.5766105892785102,0.05305478427606835,0.4590317051307164,0.5179640718562875,0.014970059880239521,0.5,0.75
perturbation,OpenGVLab/InternVL3-8B,python,near,no_blank_lines,334,151,68,0.45209580838323354,0.4503311258278146,0.20359281437125748,0.5479041916167664,0.0,0.16389320711152147,0.2500330744906236,0.37318887443797344,0.5299378455358423,-0.07415694043743504,0.3655024093306571,0.4491017964071856,0.03293413173652695,0.5,0.5
perturbation,OpenGVLab/InternVL3-8B,python,near,no_indent,334,163,75,0.4880239520958084,0.4601226993865031,0.2245508982035928,0.5119760479041916,0.0,0.18307634552234556,0.27228949192611257,0.38540765972468033,0.5366740573024333,-0.0033951577344988318,0.9656911673124772,0.47005988023952094,0.038922155688622756,0.6875,0.6875
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,far,baseline,333,234,212,0.7027027027027027,0.905982905982906,0.6366366366366366,0.29729729729729726,0.0,0.5836915963089219,0.6864651721559739,0.8617596573474875,0.9370918168323727,0.7414552969047393,4.437120007249799e-42,0.8078078078078078,0.021021021021021023,0.5,0.875
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,far,gaussian_sigma_1,333,219,206,0.6576576576576577,0.9406392694063926,0.6186186186186187,0.3423423423423423,0.0,0.5653769819380754,0.6691547181578232,0.9011019897096475,0.9649846039672247,0.7839732887970224,8.079198273417541e-47,0.8258258258258259,0.02702702702702703,0.5625,0.875
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,far,gaussian_sigma_2,333,216,195,0.6486486486486487,0.9027777777777778,0.5855855855855856,0.3513513513513513,0.0,0.5319929506128517,0.6372261241398852,0.8559501874990117,0.9355292765356448,0.7374967662151046,2.4326098963751674e-38,0.8138138138138138,0.015015015015015015,0.5625,0.8125
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,far,gaussian_sigma_4,333,187,158,0.5615615615615616,0.8449197860962567,0.4744744744744745,0.43843843843843844,0.0,0.42143882534433696,0.5280923277995837,0.7861529298418368,0.8898008214926805,0.6263163036047976,9.131544139014236e-22,0.6996996996996997,0.036036036036036036,0.4375,0.4375
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,far,no_blank_lines,333,209,192,0.6276276276276276,0.9186602870813397,0.5765765765765766,0.3723723723723724,0.0,0.5229303980126305,0.6284761425556078,0.8736109129630798,0.9485973211358361,0.7457066471772594,2.319627252954597e-38,0.8048048048048048,0.018018018018018018,0.625,0.8125
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,far,no_indent,333,229,210,0.6876876876876877,0.9170305676855895,0.6306306306306306,0.31231231231231227,0.0,0.5775782936897979,0.6807034519854321,0.8740586413789567,0.9462420085456117,0.7491452469479908,1.7481715680045125e-42,0.8288288288288288,0.021021021021021023,0.5,0.8125
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,baseline,333,189,149,0.5675675675675675,0.7883597883597884,0.44744744744744747,0.43243243243243246,0.0,0.3949435628148472,0.5011499877755776,0.724678800184377,0.8405523522170849,0.5534664838340543,1.46342613795048e-16,0.6546546546546547,0.018018018018018018,0.5625,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,gaussian_sigma_1,333,182,150,0.5465465465465466,0.8241758241758241,0.45045045045045046,0.45345345345345345,0.0,0.39787978012961217,0.5041512818556455,0.7623361459855162,0.8726136695658684,0.6418091411376672,1.6304093513141602e-22,0.6606606606606606,0.018018018018018018,0.5625,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,gaussian_sigma_2,333,177,142,0.5315315315315315,0.8022598870056498,0.4264264264264264,0.46846846846846846,0.0,0.3744444702587027,0.480086500567892,0.7374350033255157,0.8542434795719898,0.6159151618849745,7.250258988208362e-20,0.6546546546546547,0.024024024024024024,0.625,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,gaussian_sigma_4,333,148,103,0.4444444444444444,0.6959459459459459,0.30930930930930933,0.5555555555555556,0.0,0.26207630392177106,0.3608917225063415,0.6176538029488693,0.7643235598245665,0.4106949700355453,2.1652879513099705e-07,0.5855855855855856,0.07207207207207207,0.4375,0.375
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,no_blank_lines,333,164,129,0.4924924924924925,0.7865853658536586,0.38738738738738737,0.5075075075075075,0.0,0.3366321369082859,0.44071118578548135,0.7176955274090704,0.842356802095648,0.5807970733592379,3.570802248903706e-16,0.6726726726726727,0.03303303303303303,0.625,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,middle,no_indent,333,178,144,0.5345345345345346,0.8089887640449438,0.43243243243243246,0.4654654654654654,0.0,0.38029159161965925,0.4861144019966012,0.744954600608293,0.8599679550805401,0.6146562484165579,7.107278259622397e-20,0.6786786786786787,0.021021021021021023,0.5625,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,baseline,334,204,121,0.6107784431137725,0.5931372549019608,0.36227544910179643,0.3892215568862275,0.0,0.312563555857568,0.4151193628666612,0.5246079386005832,0.6582237265330936,0.18936912626820565,0.0066737212631731956,0.5778443113772455,0.03592814371257485,0.53125,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,gaussian_sigma_1,334,194,114,0.5808383233532934,0.5876288659793815,0.3413173652694611,0.41916167664670656,0.0,0.2925292810939727,0.3937140817839435,0.5173124478459307,0.6545423302307644,0.20642036506377925,0.0038808451327497447,0.5958083832335329,0.02694610778443114,0.5625,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,gaussian_sigma_2,334,167,100,0.5,0.5988023952095808,0.2994011976047904,0.5,0.0,0.25279142842781743,0.3505728227574727,0.5230497337218329,0.6701118104829316,0.22930220878323143,0.0028749496277874834,0.562874251497006,0.03592814371257485,0.625,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,gaussian_sigma_4,334,154,95,0.46107784431137727,0.6168831168831169,0.2844311377245509,0.5389221556886228,0.0,0.2387131414244622,0.3350514270134616,0.5381440482159345,0.6899329112152093,0.21868877201814305,0.006433881861819871,0.562874251497006,0.05389221556886228,0.4375,0.375
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,no_blank_lines,334,175,100,0.5239520958083832,0.5714285714285714,0.2994011976047904,0.4760479041916168,0.0,0.25279142842781743,0.3505728227574727,0.49734993648142406,0.6424386794516685,0.16388747627594172,0.030222259334557515,0.5688622754491018,0.029940119760479042,0.625,0.625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,cuda,near,no_indent,334,187,112,0.5598802395209581,0.5989304812834224,0.33532934131736525,0.4401197604790419,0.0,0.2868249146489196,0.38757857513004984,0.527374585660891,0.6665036220862185,0.2091770872899368,0.0040643014434581445,0.5838323353293413,0.03592814371257485,0.5625,0.5625
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,far,baseline,333,177,138,0.5315315315315315,0.7796610169491526,0.4144144144144144,0.46846846846846846,0.0,0.36277387586011484,0.46800704938714827,0.713020574860883,0.8344202644555007,0.5474086652358877,3.1671268576222115e-15,0.6816816816816816,0.02702702702702703,0.75,0.6875
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,far,gaussian_sigma_1,333,180,138,0.5405405405405406,0.7666666666666667,0.4144144144144144,0.45945945945945943,0.0,0.36277387586011484,0.46800704938714827,0.6997021803760345,0.8224868873991052,0.4893530171857981,3.152699900311326e-12,0.6486486486486487,0.03903903903903904,0.6875,0.6875
perturbation,Qwen/Qwen2.5-VL-7B-Instruct,java,far,gaussian_sigma_2,333,182,138,0.5465465465465466,0.7582417582417582,0.4144144144144144,0.45345345345345345,0.0,0.36277387586011484,0.46800704938714827,0.6911165965004121,0.8146908836845893,0.5353343736186164,6.9221404321376206e-15,0.6816816816816816,0.018018018018018018,0.75,0.75
