model,representation,language,condition,rq0_id,baseline_cosine_distance
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_2,dorn_cuda_113,0.0024181008338928223
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_2,dorn_cuda_114,0.0033539533615112305
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_2,dorn_cuda_115,0.003544151782989502
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_2,dorn_cuda_116,0.0029270052909851074
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_2,dorn_cuda_117,0.0030727386474609375
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_2,dorn_cuda_118,0.0053972601890563965
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_2,dorn_cuda_119,0.004244804382324219
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_000,0.05186581611633301
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_001,0.17559880018234253
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_002,0.08579736948013306
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_003,0.10257959365844727
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_004,0.05355668067932129
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_005,0.07387173175811768
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_006,0.1049376130104065
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_007,0.09300005435943604
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_008,0.1031758189201355
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_009,0.09017080068588257
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_010,0.07854890823364258
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_011,0.09969145059585571
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_012,0.11389070749282837
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_013,0.07878422737121582
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_014,0.1253211498260498
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_015,0.06294220685958862
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_016,0.16644179821014404
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_017,0.05971479415893555
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_018,0.07863622903823853
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_019,0.09699207544326782
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_020,0.09565746784210205
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_021,0.078288733959198
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_022,0.06077849864959717
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_023,0.0740281343460083
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_024,0.10268950462341309
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_025,0.09285509586334229
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_026,0.0841180682182312
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_027,0.12810003757476807
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_028,0.06931406259536743
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_029,0.07842010259628296
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_030,0.06210678815841675
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_031,0.053015708923339844
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_032,0.10503184795379639
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_033,0.07593518495559692
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_034,0.09507519006729126
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_035,0.05350089073181152
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_036,0.07139754295349121
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_037,0.061930179595947266
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_038,0.19265830516815186
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_039,0.06222271919250488
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_040,0.11866670846939087
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_041,0.05322927236557007
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_042,0.05087435245513916
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_043,0.08434450626373291
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_044,0.08125656843185425
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_045,0.21585708856582642
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_046,0.05229729413986206
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_047,0.062286436557769775
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_048,0.0658574104309082
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_049,0.07142657041549683
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_050,0.2204936146736145
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_051,0.06237143278121948
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_052,0.100411057472229
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_053,0.11467748880386353
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_054,0.07383978366851807
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_055,0.07652795314788818
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_056,0.10703563690185547
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_057,0.07983672618865967
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_058,0.11209976673126221
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_059,0.07623434066772461
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_060,0.04313504695892334
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_061,0.07809329032897949
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_062,0.0
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_063,0.09370476007461548
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_064,0.09507519006729126
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_065,0.06175708770751953
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_066,0.07655709981918335
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_067,0.10120600461959839
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_068,0.07598447799682617
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_069,0.1310497522354126
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_070,0.07007509469985962
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_071,0.17649883031845093
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_072,0.08951330184936523
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_073,0.07723253965377808
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_074,0.08421081304550171
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_075,0.05712097883224487
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_076,0.07830584049224854
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_077,0.10614526271820068
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_078,0.09218835830688477
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_079,0.06141442060470581
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_080,0.08581095933914185
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_081,0.06183052062988281
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_082,0.09414047002792358
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_083,0.29852521419525146
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_084,0.09021425247192383
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_085,0.13108134269714355
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_086,0.11845982074737549
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_087,0.08910948038101196
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_088,0.06065201759338379
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_089,0.10380637645721436
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_090,0.06450289487838745
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_091,0.08619529008865356
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_092,0.11815232038497925
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_093,0.08598065376281738
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_094,0.07749474048614502
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_095,0.08550864458084106
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_096,0.0
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_097,0.1385577917098999
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_098,0.136394202709198
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_099,0.07623434066772461
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_100,0.08452379703521729
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_101,0.07496440410614014
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_102,0.052124857902526855
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_103,0.09375953674316406
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_104,0.08067959547042847
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_105,0.07692599296569824
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_106,0.07089489698410034
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_107,0.16977423429489136
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_108,0.0854109525680542
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_109,0.08651411533355713
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_110,0.07520955801010132
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_111,0.07846236228942871
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_112,0.08130645751953125
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_113,0.07315266132354736
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_114,0.08816802501678467
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_115,0.09046924114227295
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_116,0.06012028455734253
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_117,0.0942879319190979
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_118,0.09555667638778687
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,gaussian_sigma_4,dorn_cuda_119,0.05381268262863159
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_000,0.0006827116012573242
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_001,-1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_002,1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_003,0.0014139413833618164
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_004,0.0015108585357666016
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_005,0.0013421177864074707
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_006,0.0016602873802185059
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_007,0.0015993118286132812
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_008,0.007016777992248535
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_009,0.0012195706367492676
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_010,0.003830254077911377
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_011,0.0032489895820617676
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_012,-2.384185791015625e-07
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_013,0.001991450786590576
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_014,0.0008245706558227539
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_015,0.002172529697418213
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_016,0.0006976723670959473
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_017,0.001291036605834961
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_018,0.0037085413932800293
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_019,0.000889897346496582
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_020,0.0013606548309326172
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_021,1.7881393432617188e-07
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_022,0.0036611557006835938
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_023,0.00045096874237060547
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_024,-2.384185791015625e-07
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_025,0.0010700821876525879
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_026,0.0013933181762695312
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_027,0.0007992982864379883
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_028,0.0017285943031311035
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_029,0.0005581378936767578
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_030,0.0034339427947998047
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_031,0.001613914966583252
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_032,0.0
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_033,0.0012794137001037598
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_034,0.0004684925079345703
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_035,5.960464477539063e-08
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_036,0.0010613799095153809
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_037,0.0019170045852661133
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_038,0.0014718174934387207
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_039,0.001085817813873291
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_040,0.003922998905181885
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_041,0.0012024641036987305
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_042,0.00077056884765625
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_043,0.0006318092346191406
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_044,0.004687070846557617
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_045,1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_046,0.0010336637496948242
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_047,0.0014775395393371582
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_048,0.0021033287048339844
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_049,0.0004614591598510742
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_050,5.960464477539063e-08
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_051,0.0020973682403564453
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_052,0.002598404884338379
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_053,0.0019147396087646484
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_054,0.0020438432693481445
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_055,0.0
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_056,0.0
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_057,0.0
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_058,0.0019692182540893555
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_059,0.001304924488067627
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_060,0.0010457038879394531
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_061,0.003015458583831787
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_062,0.0
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_063,0.002773106098175049
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_064,0.0004684925079345703
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_065,0.0023061633110046387
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_066,0.0007855892181396484
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_067,0.001060783863067627
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_068,0.001289665699005127
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_069,0.0004590153694152832
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_070,0.001665949821472168
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_071,0.0009651780128479004
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_072,0.0013344287872314453
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_073,0.0008055567741394043
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_074,0.0009293556213378906
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_075,0.002755284309387207
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_076,0.0009199380874633789
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_077,0.0020313262939453125
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_078,0.0010973215103149414
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_079,0.0015213489532470703
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_080,0.0007905960083007812
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_081,0.0011602044105529785
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_082,0.0008741021156311035
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_083,0.0
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_084,0.00042891502380371094
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_085,0.0
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_086,0.0011931061744689941
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_087,0.0032629966735839844
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_088,0.00954592227935791
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_089,0.0009511113166809082
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_090,0.001159071922302246
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_091,0.002110302448272705
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_092,-1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_093,-1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_094,0.0007302761077880859
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_095,0.0009952187538146973
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_096,0.0
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_097,0.0008656978607177734
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_098,-1.1920928955078125e-07
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_099,0.001304924488067627
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_100,0.0009239912033081055
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_101,0.0019701719284057617
OpenGVLab/InternVL3-8B,native_patch_mean,cuda,no_blank_lines,dorn_cuda_102,0.001307845115661621
